playerID,awardID,yearID,lgID,tie,notes
cobbty01,Baseball Magazine All-Star,1919,AL,MISSING,OF
jacksjo01,Baseball Magazine All-Star,1919,AL,MISSING,OF
ruthba01,Baseball Magazine All-Star,1919,AL,MISSING,OF
johnswa01,Baseball Magazine All-Star,1919,AL,MISSING,P1
cicoted01,Baseball Magazine All-Star,1919,AL,MISSING,P2
peckiro01,Baseball Magazine All-Star,1919,AL,MISSING,SS
sislege01,Baseball Magazine All-Star,1919,ML,MISSING,1B
collied01,Baseball Magazine All-Star,1919,ML,MISSING,2B
grohhe01,Baseball Magazine All-Star,1919,ML,MISSING,3B
oneilst01,Baseball Magazine All-Star,1919,ML,MISSING,C
cobbty01,Baseball Magazine All-Star,1919,ML,MISSING,OF
roushed01,Baseball Magazine All-Star,1919,ML,MISSING,OF
ruthba01,Baseball Magazine All-Star,1919,ML,MISSING,OF
johnswa01,Baseball Magazine All-Star,1919,ML,MISSING,P1
vaughhi01,Baseball Magazine All-Star,1919,ML,MISSING,P2
peckiro01,Baseball Magazine All-Star,1919,ML,MISSING,SS
daubeja01,Baseball Magazine All-Star,1919,NL,MISSING,1B
stockmi01,Baseball Magazine All-Star,1919,NL,MISSING,2B
grohhe01,Baseball Magazine All-Star,1919,NL,MISSING,3B
wingoiv01,Baseball Magazine All-Star,1919,NL,MISSING,C
burnsge01,Baseball Magazine All-Star,1919,NL,MISSING,OF
myershy01,Baseball Magazine All-Star,1919,NL,MISSING,OF
roushed01,Baseball Magazine All-Star,1919,NL,MISSING,OF
vaughhi01,Baseball Magazine All-Star,1919,NL,MISSING,P1
barneje01,Baseball Magazine All-Star,1919,NL,MISSING,P2
hornsro01,Baseball Magazine All-Star,1919,NL,MISSING,SS
sislege01,Baseball Magazine All-Star,1920,AL,MISSING,1B
collied01,Baseball Magazine All-Star,1920,AL,MISSING,2B
gardnla01,Baseball Magazine All-Star,1920,AL,MISSING,3B
oneilst01,Baseball Magazine All-Star,1920,AL,MISSING,C
ricesa01,Baseball Magazine All-Star,1920,AL,MISSING,OF
ruthba01,Baseball Magazine All-Star,1920,AL,MISSING,OF
speaktr01,Baseball Magazine All-Star,1920,AL,MISSING,OF
bagbyji01,Baseball Magazine All-Star,1920,AL,MISSING,P1
covelst01,Baseball Magazine All-Star,1920,AL,MISSING,P2
shockur01,Baseball Magazine All-Star,1920,AL,MISSING,P3
scottev01,Baseball Magazine All-Star,1920,AL,MISSING,SS
sislege01,Baseball Magazine All-Star,1920,ML,MISSING,1B
collied01,Baseball Magazine All-Star,1920,ML,MISSING,2B
grohhe01,Baseball Magazine All-Star,1920,ML,MISSING,3B
oneilst01,Baseball Magazine All-Star,1920,ML,MISSING,C
roushed01,Baseball Magazine All-Star,1920,ML,MISSING,OF
ruthba01,Baseball Magazine All-Star,1920,ML,MISSING,OF
speaktr01,Baseball Magazine All-Star,1920,ML,MISSING,OF
alexape01,Baseball Magazine All-Star,1920,ML,MISSING,P1
bagbyji01,Baseball Magazine All-Star,1920,ML,MISSING,P2
grimebu01,Baseball Magazine All-Star,1920,ML,MISSING,P3
maranra01,Baseball Magazine All-Star,1920,ML,MISSING,SS
daubeja01,Baseball Magazine All-Star,1920,NL,MISSING,1B
hornsro01,Baseball Magazine All-Star,1920,NL,MISSING,2B
grohhe01,Baseball Magazine All-Star,1920,NL,MISSING,3B
schmiwa01,Baseball Magazine All-Star,1920,NL,MISSING,C
roushed01,Baseball Magazine All-Star,1920,NL,MISSING,OF
wheatza01,Baseball Magazine All-Star,1920,NL,MISSING,OF
youngro01,Baseball Magazine All-Star,1920,NL,MISSING,OF
alexape01,Baseball Magazine All-Star,1920,NL,MISSING,P1
grimebu01,Baseball Magazine All-Star,1920,NL,MISSING,P2
coopewi01,Baseball Magazine All-Star,1920,NL,MISSING,P3
maranra01,Baseball Magazine All-Star,1920,NL,MISSING,SS
alexape01,Pitching Triple Crown,1920,NL,MISSING,MISSING
sislege01,Baseball Magazine All-Star,1921,AL,MISSING,1B
collied01,Baseball Magazine All-Star,1921,AL,MISSING,2B
gardnla01,Baseball Magazine All-Star,1921,AL,MISSING,3B
oneilst01,Baseball Magazine All-Star,1921,AL,MISSING,C
cobbty01,Baseball Magazine All-Star,1921,AL,MISSING,OF
ruthba01,Baseball Magazine All-Star,1921,AL,MISSING,OF
speaktr01,Baseball Magazine All-Star,1921,AL,MISSING,OF
faberre01,Baseball Magazine All-Star,1921,AL,MISSING,P1
maysca01,Baseball Magazine All-Star,1921,AL,MISSING,P2
shockur01,Baseball Magazine All-Star,1921,AL,MISSING,P3
peckiro01,Baseball Magazine All-Star,1921,AL,MISSING,SS
sislege01,Baseball Magazine All-Star,1921,ML,MISSING,1B
hornsro01,Baseball Magazine All-Star,1921,ML,MISSING,2B
friscfr01,Baseball Magazine All-Star,1921,ML,MISSING,3B
oneilst01,Baseball Magazine All-Star,1921,ML,MISSING,C
cobbty01,Baseball Magazine All-Star,1921,ML,MISSING,OF
ruthba01,Baseball Magazine All-Star,1921,ML,MISSING,OF
speaktr01,Baseball Magazine All-Star,1921,ML,MISSING,OF
grimebu01,Baseball Magazine All-Star,1921,ML,MISSING,P1
faberre01,Baseball Magazine All-Star,1921,ML,MISSING,P2
maysca01,Baseball Magazine All-Star,1921,ML,MISSING,P3
bancrda01,Baseball Magazine All-Star,1921,ML,MISSING,SS
kellyge01,Baseball Magazine All-Star,1921,NL,MISSING,1B
hornsro01,Baseball Magazine All-Star,1921,NL,MISSING,2B
friscfr01,Baseball Magazine All-Star,1921,NL,MISSING,3B
schmiwa01,Baseball Magazine All-Star,1921,NL,MISSING,C
bigbeca01,Baseball Magazine All-Star,1921,NL,MISSING,OF
roushed01,Baseball Magazine All-Star,1921,NL,MISSING,OF
youngro01,Baseball Magazine All-Star,1921,NL,MISSING,OF
grimebu01,Baseball Magazine All-Star,1921,NL,MISSING,P1
nehfar01,Baseball Magazine All-Star,1921,NL,MISSING,P2
coopewi01,Baseball Magazine All-Star,1921,NL,MISSING,P3
bancrda01,Baseball Magazine All-Star,1921,NL,MISSING,SS
sislege01,Baseball Magazine All-Star,1922,AL,MISSING,1B
collied01,Baseball Magazine All-Star,1922,AL,MISSING,2B
duganjo01,Baseball Magazine All-Star,1922,AL,MISSING,3B
oneilst01,Baseball Magazine All-Star,1922,AL,MISSING,C
cobbty01,Baseball Magazine All-Star,1922,AL,MISSING,OF
speaktr01,Baseball Magazine All-Star,1922,AL,MISSING,OF
willicy01,Baseball Magazine All-Star,1922,AL,MISSING,OF
bushjo01,Baseball Magazine All-Star,1922,AL,MISSING,P1
shockur01,Baseball Magazine All-Star,1922,AL,MISSING,P2
rommeed01,Baseball Magazine All-Star,1922,AL,MISSING,P3
scottev01,Baseball Magazine All-Star,1922,AL,MISSING,SS
sislege01,Baseball Magazine All-Star,1922,ML,MISSING,1B
hornsro01,Baseball Magazine All-Star,1922,ML,MISSING,2B
duganjo01,Baseball Magazine All-Star,1922,ML,MISSING,3B
oneilst01,Baseball Magazine All-Star,1922,ML,MISSING,C
careyma01,Baseball Magazine All-Star,1922,ML,MISSING,OF
cobbty01,Baseball Magazine All-Star,1922,ML,MISSING,OF
speaktr01,Baseball Magazine All-Star,1922,ML,MISSING,OF
bushjo01,Baseball Magazine All-Star,1922,ML,MISSING,P1
rixeyep01,Baseball Magazine All-Star,1922,ML,MISSING,P2
rommeed01,Baseball Magazine All-Star,1922,ML,MISSING,P3
holloch01,Baseball Magazine All-Star,1922,ML,MISSING,SS
kellyge01,Baseball Magazine All-Star,1922,NL,MISSING,1B
hornsro01,Baseball Magazine All-Star,1922,NL,MISSING,2B
stockmi01,Baseball Magazine All-Star,1922,NL,MISSING,3B
snydefr01,Baseball Magazine All-Star,1922,NL,MISSING,C
bigbeca01,Baseball Magazine All-Star,1922,NL,MISSING,OF
careyma01,Baseball Magazine All-Star,1922,NL,MISSING,OF
youngro01,Baseball Magazine All-Star,1922,NL,MISSING,OF
coopewi01,Baseball Magazine All-Star,1922,NL,MISSING,P1
rixeyep01,Baseball Magazine All-Star,1922,NL,MISSING,P2
ruethdu01,Baseball Magazine All-Star,1922,NL,MISSING,P3
holloch01,Baseball Magazine All-Star,1922,NL,MISSING,SS
sislege01,Most Valuable Player,1922,AL,MISSING,MISSING
hornsro01,Triple Crown,1922,NL,MISSING,MISSING
pippwa01,Baseball Magazine All-Star,1923,AL,MISSING,1B
collied01,Baseball Magazine All-Star,1923,AL,MISSING,2B
duganjo01,Baseball Magazine All-Star,1923,AL,MISSING,3B
perkicy01,Baseball Magazine All-Star,1923,AL,MISSING,C
heilmha01,Baseball Magazine All-Star,1923,AL,MISSING,OF
ruthba01,Baseball Magazine All-Star,1923,AL,MISSING,OF
speaktr01,Baseball Magazine All-Star,1923,AL,MISSING,OF
uhlege01,Baseball Magazine All-Star,1923,AL,MISSING,P1
shockur01,Baseball Magazine All-Star,1923,AL,MISSING,P2
ehmkeho01,Baseball Magazine All-Star,1923,AL,MISSING,P3
johnswa01,Baseball Magazine All-Star,1923,AL,MISSING,P4
seweljo01,Baseball Magazine All-Star,1923,AL,MISSING,SS
grimmch01,Baseball Magazine All-Star,1923,ML,MISSING,1B
collied01,Baseball Magazine All-Star,1923,ML,MISSING,2B
friscfr01,Baseball Magazine All-Star,1923,ML,MISSING,3B
ofarrbo01,Baseball Magazine All-Star,1923,ML,MISSING,C
roushed01,Baseball Magazine All-Star,1923,ML,MISSING,OF
ruthba01,Baseball Magazine All-Star,1923,ML,MISSING,OF
speaktr01,Baseball Magazine All-Star,1923,ML,MISSING,OF
uhlege01,Baseball Magazine All-Star,1923,ML,MISSING,P1
luquedo01,Baseball Magazine All-Star,1923,ML,MISSING,P2
alexape01,Baseball Magazine All-Star,1923,ML,MISSING,P3
johnswa01,Baseball Magazine All-Star,1923,ML,MISSING,P4
bancrda01,Baseball Magazine All-Star,1923,ML,MISSING,SS
grimmch01,Baseball Magazine All-Star,1923,NL,MISSING,1B
hornsro01,Baseball Magazine All-Star,1923,NL,MISSING,2B
friscfr01,Baseball Magazine All-Star,1923,NL,MISSING,3B
ofarrbo01,Baseball Magazine All-Star,1923,NL,MISSING,C
roushed01,Baseball Magazine All-Star,1923,NL,MISSING,OF
wheatza01,Baseball Magazine All-Star,1923,NL,MISSING,OF
youngro01,Baseball Magazine All-Star,1923,NL,MISSING,OF
luquedo01,Baseball Magazine All-Star,1923,NL,MISSING,P1
morrijo04,Baseball Magazine All-Star,1923,NL,MISSING,P2
alexape01,Baseball Magazine All-Star,1923,NL,MISSING,P3
vanceda01,Baseball Magazine All-Star,1923,NL,MISSING,P4
bancrda01,Baseball Magazine All-Star,1923,NL,MISSING,SS
ruthba01,Most Valuable Player,1923,AL,MISSING,MISSING
judgejo01,Baseball Magazine All-Star,1924,AL,MISSING,1B
collied01,Baseball Magazine All-Star,1924,AL,MISSING,2B
duganjo01,Baseball Magazine All-Star,1924,AL,MISSING,3B
bassljo01,Baseball Magazine All-Star,1924,AL,MISSING,C
cobbty01,Baseball Magazine All-Star,1924,AL,MISSING,CF
jamiech01,Baseball Magazine All-Star,1924,AL,MISSING,LF
johnswa01,Baseball Magazine All-Star,1924,AL,MISSING,P1
thurssl01,Baseball Magazine All-Star,1924,AL,MISSING,P2
pennohe01,Baseball Magazine All-Star,1924,AL,MISSING,P3
ruthba01,Baseball Magazine All-Star,1924,AL,MISSING,RF
seweljo01,Baseball Magazine All-Star,1924,AL,MISSING,SS
kellyge01,Baseball Magazine All-Star,1924,ML,MISSING,1B
hornsro01,Baseball Magazine All-Star,1924,ML,MISSING,2B
duganjo01,Baseball Magazine All-Star,1924,ML,MISSING,3B
bassljo01,Baseball Magazine All-Star,1924,ML,MISSING,C
roushed01,Baseball Magazine All-Star,1924,ML,MISSING,CF
wheatza01,Baseball Magazine All-Star,1924,ML,MISSING,LF
vanceda01,Baseball Magazine All-Star,1924,ML,MISSING,P1
johnswa01,Baseball Magazine All-Star,1924,ML,MISSING,P2
grimebu01,Baseball Magazine All-Star,1924,ML,MISSING,P3
ruthba01,Baseball Magazine All-Star,1924,ML,MISSING,RF
jackstr01,Baseball Magazine All-Star,1924,ML,MISSING,SS
kellyge01,Baseball Magazine All-Star,1924,NL,MISSING,1B
hornsro01,Baseball Magazine All-Star,1924,NL,MISSING,2B
traynpi01,Baseball Magazine All-Star,1924,NL,MISSING,3B
hartnga01,Baseball Magazine All-Star,1924,NL,MISSING,C
roushed01,Baseball Magazine All-Star,1924,NL,MISSING,CF
wheatza01,Baseball Magazine All-Star,1924,NL,MISSING,LF
vanceda01,Baseball Magazine All-Star,1924,NL,MISSING,P1
grimebu01,Baseball Magazine All-Star,1924,NL,MISSING,P2
coopewi01,Baseball Magazine All-Star,1924,NL,MISSING,P3
youngro01,Baseball Magazine All-Star,1924,NL,MISSING,RF
jackstr01,Baseball Magazine All-Star,1924,NL,MISSING,SS
johnswa01,Most Valuable Player,1924,AL,MISSING,MISSING
vanceda01,Most Valuable Player,1924,NL,MISSING,MISSING
johnswa01,Pitching Triple Crown,1924,AL,MISSING,MISSING
vanceda01,Pitching Triple Crown,1924,NL,MISSING,MISSING
sislege01,Baseball Magazine All-Star,1925,AL,MISSING,1B
collied01,Baseball Magazine All-Star,1925,AL,MISSING,2B
bluegos01,Baseball Magazine All-Star,1925,AL,MISSING,3B
ruelmu01,Baseball Magazine All-Star,1925,AL,MISSING,C1
cochrmi01,Baseball Magazine All-Star,1925,AL,MISSING,C2
simmoal01,Baseball Magazine All-Star,1925,AL,MISSING,CF
gosligo01,Baseball Magazine All-Star,1925,AL,MISSING,LF
johnswa01,Baseball Magazine All-Star,1925,AL,MISSING,P1
lyonste01,Baseball Magazine All-Star,1925,AL,MISSING,P2
covelst01,Baseball Magazine All-Star,1925,AL,MISSING,P3
pennohe01,Baseball Magazine All-Star,1925,AL,MISSING,P4
heilmha01,Baseball Magazine All-Star,1925,AL,MISSING,RF
seweljo01,Baseball Magazine All-Star,1925,AL,MISSING,SS
sislege01,Baseball Magazine All-Star,1925,ML,MISSING,1B
hornsro01,Baseball Magazine All-Star,1925,ML,MISSING,2B
traynpi01,Baseball Magazine All-Star,1925,ML,MISSING,3B
ruelmu01,Baseball Magazine All-Star,1925,ML,MISSING,C1
cochrmi01,Baseball Magazine All-Star,1925,ML,MISSING,C2
simmoal01,Baseball Magazine All-Star,1925,ML,MISSING,CF
wheatza01,Baseball Magazine All-Star,1925,ML,MISSING,LF
johnswa01,Baseball Magazine All-Star,1925,ML,MISSING,P1
vanceda01,Baseball Magazine All-Star,1925,ML,MISSING,P2
covelst01,Baseball Magazine All-Star,1925,ML,MISSING,P3
rixeyep01,Baseball Magazine All-Star,1925,ML,MISSING,P4
cuyleki01,Baseball Magazine All-Star,1925,ML,MISSING,RF
wrighgl01,Baseball Magazine All-Star,1925,ML,MISSING,SS
bottoji01,Baseball Magazine All-Star,1925,NL,MISSING,1B
hornsro01,Baseball Magazine All-Star,1925,NL,MISSING,2B
traynpi01,Baseball Magazine All-Star,1925,NL,MISSING,3B
hartnga01,Baseball Magazine All-Star,1925,NL,MISSING,C1
smithea02,Baseball Magazine All-Star,1925,NL,MISSING,C2
careyma01,Baseball Magazine All-Star,1925,NL,MISSING,CF
wheatza01,Baseball Magazine All-Star,1925,NL,MISSING,LF
vanceda01,Baseball Magazine All-Star,1925,NL,MISSING,P1
alexape01,Baseball Magazine All-Star,1925,NL,MISSING,P2
donohpe01,Baseball Magazine All-Star,1925,NL,MISSING,P3
rixeyep01,Baseball Magazine All-Star,1925,NL,MISSING,P4
cuyleki01,Baseball Magazine All-Star,1925,NL,MISSING,RF
wrighgl01,Baseball Magazine All-Star,1925,NL,MISSING,SS
peckiro01,Most Valuable Player,1925,AL,MISSING,MISSING
hornsro01,Most Valuable Player,1925,NL,MISSING,MISSING
hornsro01,Triple Crown,1925,NL,MISSING,MISSING
bottoji01,TSN All-Star,1925,ML,MISSING,1B
hornsro01,TSN All-Star,1925,ML,MISSING,2B
traynpi01,TSN All-Star,1925,ML,MISSING,3B
cochrmi01,TSN All-Star,1925,ML,MISSING,C
careyma01,TSN All-Star,1925,ML,MISSING,OF
cuyleki01,TSN All-Star,1925,ML,MISSING,OF
gosligo01,TSN All-Star,1925,ML,MISSING,OF
johnswa01,TSN All-Star,1925,ML,MISSING,P
rommeed01,TSN All-Star,1925,ML,MISSING,P
vanceda01,TSN All-Star,1925,ML,MISSING,P
wrighgl01,TSN All-Star,1925,ML,MISSING,SS
burnsge02,Baseball Magazine All-Star,1926,AL,MISSING,1B
collied01,Baseball Magazine All-Star,1926,AL,MISSING,2B
kammwi01,Baseball Magazine All-Star,1926,AL,MISSING,3B
ruelmu01,Baseball Magazine All-Star,1926,AL,MISSING,C
manushe01,Baseball Magazine All-Star,1926,AL,MISSING,OF
mostijo01,Baseball Magazine All-Star,1926,AL,MISSING,OF
ruthba01,Baseball Magazine All-Star,1926,AL,MISSING,OF
uhlege01,Baseball Magazine All-Star,1926,AL,MISSING,P1
pennohe01,Baseball Magazine All-Star,1926,AL,MISSING,P2
lyonste01,Baseball Magazine All-Star,1926,AL,MISSING,P3
grovele01,Baseball Magazine All-Star,1926,AL,MISSING,P4
seweljo01,Baseball Magazine All-Star,1926,AL,MISSING,SS
burnsge02,Baseball Magazine All-Star,1926,ML,MISSING,1B
hornsro01,Baseball Magazine All-Star,1926,ML,MISSING,2B
traynpi01,Baseball Magazine All-Star,1926,ML,MISSING,3B
smithea02,Baseball Magazine All-Star,1926,ML,MISSING,C
cuyleki01,Baseball Magazine All-Star,1926,ML,MISSING,OF
mostijo01,Baseball Magazine All-Star,1926,ML,MISSING,OF
ruthba01,Baseball Magazine All-Star,1926,ML,MISSING,OF
uhlege01,Baseball Magazine All-Star,1926,ML,MISSING,P1
kremera01,Baseball Magazine All-Star,1926,ML,MISSING,P2
pennohe01,Baseball Magazine All-Star,1926,ML,MISSING,P3
lyonste01,Baseball Magazine All-Star,1926,ML,MISSING,P4
bancrda01,Baseball Magazine All-Star,1926,ML,MISSING,SS
kellyge01,Baseball Magazine All-Star,1926,NL,MISSING,1B
hornsro01,Baseball Magazine All-Star,1926,NL,MISSING,2B
traynpi01,Baseball Magazine All-Star,1926,NL,MISSING,3B
smithea02,Baseball Magazine All-Star,1926,NL,MISSING,C
cuyleki01,Baseball Magazine All-Star,1926,NL,MISSING,OF
roushed01,Baseball Magazine All-Star,1926,NL,MISSING,OF
wilsoha01,Baseball Magazine All-Star,1926,NL,MISSING,OF
kremera01,Baseball Magazine All-Star,1926,NL,MISSING,P1
maysca01,Baseball Magazine All-Star,1926,NL,MISSING,P2
carlsha01,Baseball Magazine All-Star,1926,NL,MISSING,P3
pettyje01,Baseball Magazine All-Star,1926,NL,MISSING,P4
bancrda01,Baseball Magazine All-Star,1926,NL,MISSING,SS
burnsge02,Most Valuable Player,1926,AL,MISSING,MISSING
ofarrbo01,Most Valuable Player,1926,NL,MISSING,MISSING
burnsge02,TSN All-Star,1926,ML,MISSING,1B
hornsro01,TSN All-Star,1926,ML,MISSING,2B
traynpi01,TSN All-Star,1926,ML,MISSING,3B
ofarrbo01,TSN All-Star,1926,ML,MISSING,C
gosligo01,TSN All-Star,1926,ML,MISSING,OF
mostijo01,TSN All-Star,1926,ML,MISSING,OF
ruthba01,TSN All-Star,1926,ML,MISSING,OF
alexape01,TSN All-Star,1926,ML,MISSING,P
pennohe01,TSN All-Star,1926,ML,MISSING,P
uhlege01,TSN All-Star,1926,ML,MISSING,P
seweljo01,TSN All-Star,1926,ML,MISSING,SS
gehrilo01,Baseball Magazine All-Star,1927,AL,MISSING,1B
lazzeto01,Baseball Magazine All-Star,1927,AL,MISSING,2B
bluegos01,Baseball Magazine All-Star,1927,AL,MISSING,3B
cochrmi01,Baseball Magazine All-Star,1927,AL,MISSING,C
ruelmu01,Baseball Magazine All-Star,1927,AL,MISSING,C
simmoal01,Baseball Magazine All-Star,1927,AL,MISSING,CF
gosligo01,Baseball Magazine All-Star,1927,AL,MISSING,LF
lyonste01,Baseball Magazine All-Star,1927,AL,MISSING,P1
hoytwa01,Baseball Magazine All-Star,1927,AL,MISSING,P2
thomato02,Baseball Magazine All-Star,1927,AL,MISSING,P3
grovele01,Baseball Magazine All-Star,1927,AL,MISSING,P4
ruthba01,Baseball Magazine All-Star,1927,AL,MISSING,RF
seweljo01,Baseball Magazine All-Star,1927,AL,MISSING,SS
gehrilo01,Baseball Magazine All-Star,1927,ML,MISSING,1B
friscfr01,Baseball Magazine All-Star,1927,ML,MISSING,2B
traynpi01,Baseball Magazine All-Star,1927,ML,MISSING,3B
cochrmi01,Baseball Magazine All-Star,1927,ML,MISSING,C
hartnga01,Baseball Magazine All-Star,1927,ML,MISSING,C
simmoal01,Baseball Magazine All-Star,1927,ML,MISSING,CF
ruthba01,Baseball Magazine All-Star,1927,ML,MISSING,LF
rootch01,Baseball Magazine All-Star,1927,ML,MISSING,P1
lyonste01,Baseball Magazine All-Star,1927,ML,MISSING,P2
haineje01,Baseball Magazine All-Star,1927,ML,MISSING,P3
grovele01,Baseball Magazine All-Star,1927,ML,MISSING,P4
wanerpa01,Baseball Magazine All-Star,1927,ML,MISSING,RF
jackstr01,Baseball Magazine All-Star,1927,ML,MISSING,SS
terrybi01,Baseball Magazine All-Star,1927,NL,MISSING,1B
friscfr01,Baseball Magazine All-Star,1927,NL,MISSING,2B
traynpi01,Baseball Magazine All-Star,1927,NL,MISSING,3B
hartnga01,Baseball Magazine All-Star,1927,NL,MISSING,C
wilsoji01,Baseball Magazine All-Star,1927,NL,MISSING,C
wilsoha01,Baseball Magazine All-Star,1927,NL,MISSING,CF
wanerll01,Baseball Magazine All-Star,1927,NL,MISSING,LF
rootch01,Baseball Magazine All-Star,1927,NL,MISSING,P1
haineje01,Baseball Magazine All-Star,1927,NL,MISSING,P2
alexape01,Baseball Magazine All-Star,1927,NL,MISSING,P3
pettyje01,Baseball Magazine All-Star,1927,NL,MISSING,P4
wanerpa01,Baseball Magazine All-Star,1927,NL,MISSING,RF
jackstr01,Baseball Magazine All-Star,1927,NL,MISSING,SS
gehrilo01,Most Valuable Player,1927,AL,MISSING,MISSING
wanerpa01,Most Valuable Player,1927,NL,MISSING,MISSING
gehrilo01,TSN All-Star,1927,ML,MISSING,1B
hornsro01,TSN All-Star,1927,ML,MISSING,2B
traynpi01,TSN All-Star,1927,ML,MISSING,3B
hartnga01,TSN All-Star,1927,ML,MISSING,C
ruthba01,TSN All-Star,1927,ML,MISSING,OF
simmoal01,TSN All-Star,1927,ML,MISSING,OF
wanerpa01,TSN All-Star,1927,ML,MISSING,OF
lyonste01,TSN All-Star,1927,ML,MISSING,P
rootch01,TSN All-Star,1927,ML,MISSING,P
jackstr01,TSN All-Star,1927,ML,MISSING,SS
gehrilo01,Baseball Magazine All-Star,1928,AL,MISSING,1B
lazzeto01,Baseball Magazine All-Star,1928,AL,MISSING,2B
kammwi01,Baseball Magazine All-Star,1928,AL,MISSING,3B
cochrmi01,Baseball Magazine All-Star,1928,AL,MISSING,C
manushe01,Baseball Magazine All-Star,1928,AL,MISSING,OF
ruthba01,Baseball Magazine All-Star,1928,AL,MISSING,OF
simmoal01,Baseball Magazine All-Star,1928,AL,MISSING,OF
crowdal01,Baseball Magazine All-Star,1928,AL,MISSING,P1
hoytwa01,Baseball Magazine All-Star,1928,AL,MISSING,P2
morried02,Baseball Magazine All-Star,1928,AL,MISSING,P3
grovele01,Baseball Magazine All-Star,1928,AL,MISSING,P4
seweljo01,Baseball Magazine All-Star,1928,AL,MISSING,SS
gehrilo01,Baseball Magazine All-Star,1928,ML,MISSING,1B
hornsro01,Baseball Magazine All-Star,1928,ML,MISSING,2B
traynpi01,Baseball Magazine All-Star,1928,ML,MISSING,3B
hartnga01,Baseball Magazine All-Star,1928,ML,MISSING,C
manushe01,Baseball Magazine All-Star,1928,ML,MISSING,OF
ruthba01,Baseball Magazine All-Star,1928,ML,MISSING,OF
wanerpa01,Baseball Magazine All-Star,1928,ML,MISSING,OF
vanceda01,Baseball Magazine All-Star,1928,ML,MISSING,P1
bentola01,Baseball Magazine All-Star,1928,ML,MISSING,P2
grimebu01,Baseball Magazine All-Star,1928,ML,MISSING,P3
grovele01,Baseball Magazine All-Star,1928,ML,MISSING,P4
seweljo01,Baseball Magazine All-Star,1928,ML,MISSING,SS
bottoji01,Baseball Magazine All-Star,1928,NL,MISSING,1B
hornsro01,Baseball Magazine All-Star,1928,NL,MISSING,2B
traynpi01,Baseball Magazine All-Star,1928,NL,MISSING,3B
hartnga01,Baseball Magazine All-Star,1928,NL,MISSING,C
hafeych01,Baseball Magazine All-Star,1928,NL,MISSING,OF
wanerll01,Baseball Magazine All-Star,1928,NL,MISSING,OF
wanerpa01,Baseball Magazine All-Star,1928,NL,MISSING,OF
vanceda01,Baseball Magazine All-Star,1928,NL,MISSING,P1
bentola01,Baseball Magazine All-Star,1928,NL,MISSING,P2
